src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_sent,bytes_received,packets,label
10.9.112.152,115.118.190.170,28212,22,tcp,0.7530131341718622,735,730,9,brute_force
172.31.10.63,52.9.100.148,27236,3389,tcp,0.7791719265791665,811,308,8,brute_force
10.140.191.113,90.226.227.109,1476,8443,tcp,0.6562764230207259,270,308,6,c2_beacon
172.25.200.168,5.88.62.155,30925,55174,tcp,0.25936016121483485,73,211,1,port_scan
172.16.165.50,44.209.127.115,3598,443,udp,3.1821332888069174,6305,3442,16,benign
192.168.219.197,1.233.99.253,61821,445,tcp,0.9654684474707494,873,386,2,brute_force
172.30.133.247,31.50.52.55,59449,8443,tcp,0.6256445259543509,120,428,4,c2_beacon
172.19.45.96,129.214.167.220,32056,443,tcp,4.363429035974176,3259,7681,15,benign
10.155.97.20,195.199.32.154,22688,8443,tcp,0.5430270481228875,293,440,7,c2_beacon
10.249.146.13,92.78.204.194,33042,123,udp,3.548916024336806,6052,14451,30,benign
10.155.81.201,218.125.239.173,9396,22,tcp,1.0365178919533462,224,210,10,brute_force
10.166.60.168,128.104.187.240,41213,8080,tcp,0.5637209197054281,81,346,2,c2_beacon
10.49.33.29,114.209.26.172,11743,22,tcp,0.9205366393716798,844,308,6,brute_force
192.168.132.105,18.92.40.235,28144,29576,tcp,0.07162653961092211,170,213,5,port_scan
10.140.191.113,90.226.227.109,25855,8443,tcp,0.3730180467238282,270,755,4,c2_beacon
192.168.25.176,39.248.78.113,18944,123,tcp,2.940189159252644,2756,500,5,benign
192.168.122.25,156.80.125.68,58643,80,udp,3.2290769614109114,1294,7025,10,benign
10.222.81.250,125.4.126.121,20206,22,tcp,1.481784129620654,806,314,2,brute_force
172.20.244.49,214.148.75.170,5312,3389,tcp,0.875317449307603,737,63,5,brute_force
172.24.82.152,186.101.78.243,29871,443,tcp,0.3895090768677248,220,183,7,c2_beacon
192.168.43.52,115.9.162.166,22743,80,tcp,2.5982205516906642,728,12023,16,benign
192.168.164.126,121.11.149.166,11894,443,tcp,0.21848566080937604,380,758,2,c2_beacon
172.20.53.171,170.58.139.125,43111,45522,tcp,0.31556299272813143,101,112,3,port_scan
192.168.68.1,49.172.217.233,1862,48075,tcp,0.012197438199044203,172,305,3,port_scan
172.31.51.142,80.55.7.93,7159,53,udp,3.278290666564031,1651,12737,18,benign
192.168.4.243,153.90.115.54,10456,80,tcp,0.49937909943859227,6724,11104,26,benign
10.80.234.47,115.197.28.200,9584,123,tcp,2.1908734180183704,5446,572,10,benign
172.28.155.189,155.220.21.201,1621,36512,tcp,0.22252848895353,157,328,5,port_scan
192.168.43.60,124.145.88.16,6133,34280,tcp,0.19930796719010901,42,297,3,port_scan
192.168.6.135,9.18.142.239,11991,123,tcp,2.581717636157072,388,7927,9,benign
192.168.106.40,105.166.49.13,10427,9702,tcp,0.1454544161271874,293,132,5,port_scan
172.22.87.24,128.184.200.109,1948,80,udp,2.629959661102817,1845,10906,16,benign
172.20.223.197,206.97.207.178,3792,445,tcp,1.1467694016063787,215,566,6,brute_force
172.22.54.132,50.59.4.209,1584,47851,tcp,0.05568708578450865,117,34,5,port_scan
172.16.100.152,123.250.186.175,22152,8080,tcp,0.7418329270228663,332,521,3,c2_beacon
192.168.137.4,73.132.174.119,24019,443,tcp,0.6658248491015671,329,264,7,c2_beacon
192.168.198.131,75.84.75.83,17755,443,udp,1.6329427163950059,3487,13192,22,benign
10.132.120.194,25.42.57.251,44308,443,tcp,0.6766507180800364,180,781,4,c2_beacon
192.168.70.136,128.102.86.33,62499,22,tcp,1.306929337209375,208,124,10,brute_force
10.42.150.93,98.157.171.57,40888,3389,tcp,0.7630320605239928,728,790,2,brute_force
10.0.131.94,140.24.99.46,58511,36865,tcp,0.20552211844709106,68,268,5,port_scan
10.232.139.25,41.135.31.199,2640,37226,tcp,0.0973547349066552,148,141,3,port_scan
192.168.63.74,195.173.242.185,46169,123,tcp,2.648173193756312,3051,17373,27,benign
172.27.152.13,116.113.31.207,14667,22,tcp,0.6574204939791206,612,630,4,brute_force
192.168.70.136,128.102.86.33,54762,22,tcp,1.0843467426541182,249,619,7,brute_force
192.168.73.178,78.138.202.118,52138,445,tcp,1.373168663071813,584,611,7,brute_force
10.216.130.191,98.158.204.10,34617,53,udp,2.8075695214121854,4053,12714,23,benign
192.168.133.227,215.236.18.186,23313,443,tcp,0.08956713873012451,362,375,6,c2_beacon
172.27.53.182,33.171.224.153,56891,443,udp,3.361557969130754,8027,8060,26,benign
192.168.24.13,195.238.231.100,12666,8080,tcp,0.4296974683830391,214,733,4,c2_beacon
10.37.94.130,201.187.23.72,23026,445,tcp,0.36935686566614845,915,60,2,brute_force
192.168.179.7,222.87.126.128,45666,25906,tcp,0.26041987162035696,271,44,3,port_scan
192.168.148.230,59.51.46.72,9499,8443,tcp,0.37468522387760383,91,370,2,c2_beacon
172.25.189.77,53.6.172.246,3616,53,udp,1.368183908514426,1408,14608,20,benign
172.16.12.11,90.225.90.247,36477,3389,tcp,0.866864656061072,591,788,3,brute_force
192.168.252.77,43.84.144.157,3809,445,tcp,1.225315641286703,918,543,5,brute_force
172.16.12.11,90.225.90.247,16654,3389,tcp,1.6248746806240826,703,240,4,brute_force
10.244.213.201,179.92.40.21,33879,22,tcp,0.8586017002952835,670,662,7,brute_force
172.21.157.197,26.175.0.212,60123,3389,tcp,0.87625087203852,716,83,3,brute_force
192.168.242.52,40.127.57.101,64905,53,udp,1.1573696665879414,2323,5313,10,benign
172.24.3.195,69.98.108.48,8836,53,tcp,3.114174259428754,4906,6638,17,benign
192.168.106.152,7.160.8.246,8074,53,udp,2.382495544064839,3526,1757,9,benign
10.113.238.15,19.181.86.195,42285,58900,tcp,0.29687408855173797,51,358,5,port_scan
10.62.192.66,66.101.193.99,16002,8443,tcp,0.6132605230871095,301,137,7,c2_beacon
192.168.148.230,59.51.46.72,38076,8443,tcp,0.4814521736009338,123,281,5,c2_beacon
10.52.123.233,187.22.191.178,12406,443,tcp,0.22305068382468662,261,461,6,c2_beacon
10.53.9.198,60.112.49.23,50003,8080,tcp,0.8791446314160568,293,619,5,c2_beacon
192.168.110.164,145.172.175.150,55138,583,tcp,0.17243877659260587,281,400,3,port_scan
172.20.53.171,170.58.139.125,48657,45533,tcp,0.16186652124883433,128,348,2,port_scan
172.28.174.235,138.138.54.107,62085,22,tcp,0.8951802865653896,582,525,8,brute_force
10.207.5.57,112.70.235.44,60917,80,tcp,1.8567704159293992,10548,6328,28,benign
192.168.138.229,76.122.210.214,13594,21559,tcp,0.2699166919864372,179,279,4,port_scan
172.22.14.149,107.197.173.169,16031,445,tcp,1.350871965019841,507,266,10,brute_force
172.20.152.107,43.139.101.88,4026,39365,tcp,0.1675425854326104,297,96,1,port_scan
192.168.110.164,145.172.175.150,24551,587,tcp,0.14654455324189813,178,59,1,port_scan
172.24.223.137,133.181.107.78,64539,8443,tcp,0.3104947047011876,258,532,3,c2_beacon
10.166.209.151,211.248.125.52,16791,8443,tcp,0.6458783369610125,87,127,7,c2_beacon
192.168.90.23,111.187.122.239,56246,443,tcp,0.05221227359278885,124,439,3,c2_beacon
172.31.27.125,48.234.30.231,61200,29537,tcp,0.27578697237885047,43,173,4,port_scan
172.20.210.8,131.58.186.125,17686,22,tcp,0.7312608883203089,298,683,2,brute_force
172.27.152.13,116.113.31.207,45365,22,tcp,1.1102936343082799,848,354,7,brute_force
172.22.118.136,209.110.144.15,37571,17417,tcp,0.22269690053644584,185,85,5,port_scan
192.168.145.87,152.2.115.169,3795,123,udp,3.6079777429936297,6057,7153,20,benign
172.20.152.107,43.139.101.88,30061,39368,tcp,0.14970075432595634,293,154,1,port_scan
10.131.165.16,79.190.164.28,53586,123,udp,2.2748261972720663,8350,8016,26,benign
192.168.110.164,145.172.175.150,39936,605,tcp,0.2568723017774225,239,26,2,port_scan
172.22.14.149,107.197.173.169,51587,445,tcp,1.0267936537194664,500,192,3,brute_force
172.26.4.215,76.123.213.182,4684,443,udp,3.439551234651502,8891,10734,30,benign
10.170.1.240,103.53.227.48,3074,445,tcp,0.9414873419760593,405,198,4,brute_force
172.28.44.247,105.139.116.210,28576,8080,tcp,0.25896277047651384,335,200,5,c2_beacon
172.22.61.12,15.15.62.165,15729,80,udp,2.715186417119112,3201,17083,27,benign
172.26.136.254,129.117.250.69,57025,3389,tcp,0.60287481181892,623,463,4,brute_force
172.28.174.235,138.138.54.107,57120,22,tcp,1.0649958788087495,711,640,9,brute_force
172.28.174.235,138.138.54.107,26372,22,tcp,0.4624412671816548,474,235,9,brute_force
172.26.228.88,120.21.129.23,46531,11656,tcp,0.24598527512395718,45,288,5,port_scan
172.20.94.61,35.103.126.218,55106,22,tcp,0.6059590862329549,577,732,2,brute_force
192.168.87.45,27.23.172.224,5383,80,tcp,3.6885323339455915,9197,6832,26,benign
172.24.243.21,61.218.109.2,50587,3389,tcp,1.053054476220627,618,687,4,brute_force
172.23.185.139,216.35.66.195,11508,22,tcp,1.098836688147274,856,325,4,brute_force
192.168.59.127,1.151.207.112,13144,19625,tcp,0.3812856351723091,245,233,1,port_scan
172.21.13.155,79.126.174.245,6868,22,tcp,1.0230376612321692,699,207,10,brute_force
172.25.171.149,190.30.16.105,13688,10412,tcp,0.34555456234243975,155,372,3,port_scan
192.168.137.183,211.6.211.72,20753,445,tcp,1.5551784264112687,340,123,3,brute_force
172.29.150.250,153.230.88.82,13603,123,udp,1.8234726993678545,7159,12071,29,benign
10.37.94.130,201.187.23.72,62088,445,tcp,0.6433384359236858,913,192,10,brute_force
172.21.180.153,48.154.112.71,48474,443,tcp,2.9286790119138244,4860,14390,26,benign
172.26.136.254,129.117.250.69,51022,3389,tcp,1.1968003835191878,981,565,10,brute_force
10.25.249.246,102.28.143.104,20994,123,udp,4.566410527396163,2676,18644,28,benign
192.168.159.230,32.41.46.207,33674,443,tcp,0.36947020853219276,359,121,3,c2_beacon
192.168.252.77,43.84.144.157,55534,445,tcp,0.9670174902666715,773,411,4,brute_force
172.29.112.122,33.135.14.56,60427,8080,tcp,0.7588879451077326,207,193,2,c2_beacon
10.27.249.61,207.126.119.129,59639,8443,tcp,0.11729310135440318,106,250,6,c2_beacon
10.155.194.23,124.41.5.136,45582,3389,tcp,1.1058599500209576,587,773,5,brute_force
10.134.153.220,200.50.101.103,53979,445,tcp,1.3197743184993085,562,330,7,brute_force
192.168.22.218,13.156.182.149,22961,53,tcp,4.2779004961847615,5665,16597,31,benign
172.24.243.21,61.218.109.2,22596,3389,tcp,0.8240884002302473,670,749,4,brute_force
172.22.118.136,209.110.144.15,54231,17429,tcp,0.14659645513242478,206,241,4,port_scan
10.157.235.55,98.211.21.23,43194,4093,tcp,0.32178566801630054,168,339,2,port_scan
172.31.10.63,52.9.100.148,37472,3389,tcp,0.3220488479236945,615,112,5,brute_force
192.168.230.185,179.82.183.109,37616,443,udp,1.8662938159369715,6648,13017,29,benign
172.20.223.197,206.97.207.178,4542,445,tcp,1.679610319984154,676,732,4,brute_force
172.21.109.31,60.15.109.192,52596,26761,tcp,0.29754462665141923,229,90,2,port_scan
192.168.166.125,124.186.180.236,31062,21095,tcp,0.13497812275650312,159,102,4,port_scan
10.177.188.150,46.68.165.162,21830,445,tcp,0.9955182581791704,319,560,2,brute_force
10.141.200.19,94.60.137.108,49953,443,tcp,0.00877193134148857,120,752,6,c2_beacon
172.27.218.244,125.39.74.1,44376,80,udp,2.0508999843695626,9779,3951,23,benign
192.168.244.19,115.71.226.32,5811,22,tcp,0.7623920224674495,821,588,4,brute_force
192.168.217.26,77.217.155.127,26432,9400,tcp,0.2343220853800282,89,321,5,port_scan
192.168.219.197,1.233.99.253,15874,445,tcp,1.4682931196100855,853,90,6,brute_force
192.168.57.117,82.199.108.164,18524,22,tcp,1.3153453655974654,896,438,5,brute_force
10.134.153.220,200.50.101.103,48482,445,tcp,0.6166426618883032,631,337,3,brute_force
172.28.206.190,17.238.171.175,3148,445,tcp,1.2281671884075098,821,609,10,brute_force
172.24.110.97,60.199.13.54,12211,123,udp,3.3530371856435126,5030,6314,17,benign
172.26.53.97,35.124.183.235,46858,14145,tcp,0.22480812326946994,207,341,3,port_scan
10.177.188.150,46.68.165.162,17774,445,tcp,0.2699441083412344,636,112,8,brute_force
192.168.221.169,75.121.121.172,7143,80,tcp,3.7992946171455637,1564,12040,18,benign
172.18.3.243,91.205.133.99,11487,46618,tcp,0.3059606137810537,154,194,2,port_scan
192.168.159.230,32.41.46.207,44981,443,tcp,0.37308008897139544,310,620,3,c2_beacon
172.31.67.193,102.68.165.87,38771,443,tcp,0.2826195521128001,157,548,7,c2_beacon
172.16.138.110,218.166.188.207,8647,445,tcp,0.9475982252191563,759,287,7,brute_force
172.20.145.153,147.66.251.247,58221,443,udp,2.401919448657797,2113,8047,14,benign
192.168.73.133,81.120.85.148,30672,8443,tcp,0.6474076170379672,175,245,3,c2_beacon
10.86.249.0,214.23.178.185,14486,80,tcp,3.1332591970250445,6778,11312,27,benign
172.29.97.99,104.187.90.141,32747,445,tcp,1.2293041259292445,956,700,5,brute_force
192.168.101.18,155.125.160.229,32467,22,tcp,0.7459752651608755,848,593,7,brute_force
10.59.135.127,54.131.227.147,17125,80,udp,2.232300116076418,6923,9748,25,benign
172.26.43.54,25.97.64.63,51059,443,tcp,0.23102943375074342,87,208,2,c2_beacon
10.244.213.201,179.92.40.21,48223,22,tcp,0.8781200494775709,897,786,4,brute_force
10.88.197.112,8.10.51.95,6140,8443,tcp,0.3730567063036382,327,200,8,c2_beacon
172.16.168.188,171.172.140.194,17549,3389,tcp,0.7702407607380073,617,706,7,brute_force
192.168.53.53,177.49.65.33,5598,445,tcp,1.3195499444465963,255,473,6,brute_force
10.22.43.130,159.94.181.96,17894,3389,tcp,0.7007857204476409,484,562,10,brute_force
10.217.246.85,219.131.102.241,60729,8080,tcp,0.47616270604673894,156,501,8,c2_beacon
192.168.176.223,111.177.206.155,60939,443,udp,2.602609422384236,5563,14146,28,benign
10.196.40.197,169.188.163.151,11157,42498,tcp,0.2240591226687245,42,227,5,port_scan
192.168.133.227,215.236.18.186,9225,443,tcp,0.5394214859685904,373,454,6,c2_beacon
10.202.116.153,138.23.92.63,10023,53,tcp,2.8849751942572244,1839,14344,20,benign
172.29.97.99,104.187.90.141,27436,445,tcp,0.7188953211870962,483,428,9,brute_force
10.5.76.129,118.60.245.49,40940,443,tcp,0.5031420449403761,198,779,6,c2_beacon
172.25.59.8,73.46.28.98,10794,3389,tcp,0.13407291237299135,866,430,7,brute_force
192.168.146.249,216.105.208.80,46656,80,tcp,3.2353758387458917,4919,6010,16,benign
192.168.185.0,114.175.171.120,26540,53,udp,2.7141680588247317,12464,18369,46,benign
192.168.217.6,86.180.86.49,40428,17135,tcp,0.1579400607623138,158,80,3,port_scan
172.29.181.89,78.191.64.128,20436,443,tcp,0.16102343830930543,103,711,5,c2_beacon
172.28.93.237,38.217.122.169,25912,443,tcp,1.716465284334366,5472,12027,25,benign
172.16.12.11,90.225.90.247,9450,3389,tcp,0.5986593602667685,906,687,5,brute_force
10.79.73.120,100.248.240.81,13821,3389,tcp,1.0181331832865288,637,795,5,brute_force
172.28.44.247,105.139.116.210,21889,8080,tcp,0.769390589028059,218,296,3,c2_beacon
10.64.193.67,110.125.84.65,65420,24032,tcp,0.08356486244119793,154,158,3,port_scan
10.234.180.29,163.238.57.144,34322,443,udp,4.369764537415712,15406,12934,46,benign
192.168.166.125,124.186.180.236,48401,21087,tcp,0.09165248622949725,298,280,3,port_scan
192.168.69.188,220.112.178.98,25345,123,tcp,1.5149671488643863,4057,18148,30,benign
172.28.11.6,134.229.249.157,50211,22,tcp,1.2948978697315985,300,157,5,brute_force
192.168.182.53,57.160.237.145,14239,53,udp,3.487641919749185,2820,9405,16,benign
10.141.219.68,42.83.210.97,25841,3389,tcp,0.42433391992362657,709,63,9,brute_force
192.168.238.98,180.66.225.234,27834,8080,tcp,0.41403419797722696,157,119,6,c2_beacon
172.28.44.247,105.139.116.210,22286,8080,tcp,0.46851487690909377,270,556,2,c2_beacon
172.23.142.203,131.200.135.68,26496,22,tcp,1.3202430400205638,412,681,9,brute_force
10.37.94.130,201.187.23.72,11466,445,tcp,0.7039891360080808,813,252,6,brute_force
10.155.194.23,124.41.5.136,32426,3389,tcp,1.178855577744251,258,232,7,brute_force
10.169.141.98,203.242.99.73,9970,53,udp,2.4467919243023752,5265,11945,24,benign
10.170.1.240,103.53.227.48,31014,445,tcp,0.3871726316160319,626,161,10,brute_force
172.31.200.51,208.48.183.155,14787,80,udp,3.7479987367785457,645,9839,13,benign
172.27.152.13,116.113.31.207,2709,22,tcp,1.7754262410597992,234,158,2,brute_force
192.168.138.229,76.122.210.214,22535,21543,tcp,0.12469753254341259,182,220,3,port_scan
10.177.188.150,46.68.165.162,27332,445,tcp,1.489019186164541,441,655,3,brute_force
10.113.126.102,162.67.222.110,12645,80,udp,1.0473993025867698,6945,9318,24,benign
10.113.38.198,160.44.64.66,7327,443,tcp,0.5315924309538953,260,785,4,c2_beacon
10.149.4.5,38.64.254.153,16118,443,udp,3.0534532262445113,4227,9996,20,benign
172.23.180.146,216.120.51.56,43536,57136,tcp,0.14957783135075303,181,270,4,port_scan
192.168.73.178,78.138.202.118,6063,445,tcp,0.9879496225091174,794,284,4,brute_force
10.178.49.109,107.219.128.158,58487,8443,tcp,0.2597620706503586,321,134,3,c2_beacon
192.168.212.10,150.116.185.130,44339,123,tcp,4.8098946792052395,909,14197,18,benign
10.5.213.118,119.20.222.234,1310,80,udp,4.445885218458591,8341,757,16,benign
192.168.145.11,81.81.137.219,37430,53,udp,1.2941742594679941,4995,10171,21,benign
172.26.144.179,36.11.41.59,26312,8080,tcp,0.6582740676960306,208,176,4,c2_beacon
10.155.97.20,195.199.32.154,38785,8443,tcp,0.7229526371762718,177,373,5,c2_beacon
172.29.97.99,104.187.90.141,64626,445,tcp,1.3848639532365423,962,317,5,brute_force
192.168.54.109,150.10.31.70,52232,39328,tcp,0.28497298632653656,164,332,1,port_scan
172.31.27.125,48.234.30.231,54831,29534,tcp,0.21160152330122542,224,316,1,port_scan
10.170.1.240,103.53.227.48,53057,445,tcp,0.519059425269023,813,305,10,brute_force
172.29.124.227,62.146.139.220,63710,15819,tcp,0.03613856653976724,198,281,3,port_scan
192.168.89.169,213.99.173.38,45519,8080,tcp,0.5330149488742391,189,513,2,c2_beacon
192.168.196.20,106.167.77.174,19848,445,tcp,0.7394794827951141,210,59,6,brute_force
10.112.158.57,187.114.210.211,18728,3389,tcp,0.8633739801001441,836,487,8,brute_force
172.20.130.18,90.246.51.55,30478,123,udp,2.675490754190153,1419,5128,8,benign
192.168.106.40,105.166.49.13,3082,9712,tcp,0.27663014694907667,43,334,1,port_scan
10.22.43.130,159.94.181.96,36896,3389,tcp,0.9339955397472129,687,612,3,brute_force
10.244.213.201,179.92.40.21,50677,22,tcp,1.322863716729628,661,235,10,brute_force
192.168.159.230,32.41.46.207,21603,443,tcp,0.7632890406511752,99,475,4,c2_beacon
192.168.224.19,94.60.148.188,64822,123,udp,2.2161545607837203,6811,10275,25,benign
192.168.88.174,139.190.118.86,37185,443,tcp,0.21614740495485052,259,679,3,c2_beacon
192.168.117.96,200.193.182.206,48097,443,tcp,0.12523391378506943,384,791,7,c2_beacon
10.155.97.20,195.199.32.154,38271,8443,tcp,0.5353042351161306,241,782,7,c2_beacon
192.168.104.16,82.9.35.235,58630,1605,tcp,0.24245741269239052,214,131,3,port_scan
10.52.123.233,187.22.191.178,23981,443,tcp,0.5267750567635348,128,411,2,c2_beacon
172.23.127.32,7.47.178.214,13522,80,udp,2.05297029275151,6362,7844,21,benign
172.29.49.137,162.208.29.143,9141,445,tcp,1.5644674096669144,746,410,6,brute_force
10.147.94.104,67.66.141.140,33943,8443,tcp,0.5328408307240868,127,760,3,c2_beacon
192.168.164.126,121.11.149.166,55740,443,tcp,0.3823175328497548,135,216,3,c2_beacon
172.18.118.148,99.27.237.254,26063,53,udp,3.7339849090900614,4620,13376,25,benign
172.23.185.139,216.35.66.195,33399,22,tcp,0.8869389569356367,968,778,7,brute_force
172.28.174.235,138.138.54.107,50585,22,tcp,1.9588784919746747,333,796,9,brute_force
192.168.235.194,188.243.6.70,29442,123,tcp,3.303699549651353,200,10731,13,benign
10.90.88.141,144.145.237.24,7118,123,tcp,1.5773993849463457,5114,13080,26,benign
10.37.94.130,201.187.23.72,60894,445,tcp,0.9626703410489952,898,559,6,brute_force
10.22.43.130,159.94.181.96,42456,3389,tcp,0.43003588717005825,694,755,7,brute_force
172.25.171.149,190.30.16.105,45756,10416,tcp,0.11096337235064856,204,261,2,port_scan
172.16.100.152,123.250.186.175,29206,8080,tcp,0.41510998408220956,173,625,7,c2_beacon
10.160.134.150,4.109.122.139,46043,80,udp,4.074897239324628,3149,9304,17,benign
192.168.73.178,78.138.202.118,28555,445,tcp,1.5563959261945133,836,235,9,brute_force
10.244.213.201,179.92.40.21,56566,22,tcp,0.9311872411622507,972,566,10,brute_force
172.26.107.122,62.20.53.86,36133,445,tcp,1.0280994261338583,517,330,8,brute_force
10.118.216.211,2.177.173.148,1255,8080,tcp,0.2755834547972791,291,723,5,c2_beacon
172.26.92.36,67.78.206.11,53467,443,tcp,3.900858170596618,8337,13569,32,benign
172.27.165.179,156.208.147.145,34388,44174,tcp,0.021936780925241622,96,147,4,port_scan
172.21.5.191,120.248.57.254,53144,443,tcp,2.4118311972577433,1003,10703,15,benign
172.30.133.247,31.50.52.55,18597,8443,tcp,0.4039363782224794,343,157,5,c2_beacon
172.27.165.179,156.208.147.145,41685,44165,tcp,0.13901179575976536,107,37,1,port_scan
192.168.137.183,211.6.211.72,45634,445,tcp,1.6874883487422971,631,751,9,brute_force
172.26.223.137,106.198.126.25,21602,22,tcp,0.9239827838460728,881,742,6,brute_force
172.20.94.61,35.103.126.218,45441,22,tcp,0.4609765770815658,664,499,8,brute_force
192.168.58.108,162.54.150.16,64775,443,tcp,3.4553409056584132,2287,12754,19,benign
172.20.24.102,115.129.201.184,12611,80,tcp,2.2393044358345278,4483,3388,12,benign
192.168.252.77,43.84.144.157,59596,445,tcp,0.9771433735484227,853,594,9,brute_force
10.231.84.82,43.140.172.144,21736,80,tcp,1.8421642905677367,6388,9968,24,benign
10.53.9.198,60.112.49.23,53411,8080,tcp,0.46246433104522133,263,678,8,c2_beacon
172.20.222.35,51.192.45.221,45840,22,tcp,1.1650010249557492,514,396,2,brute_force
10.112.158.57,187.114.210.211,34485,3389,tcp,0.8196043342323744,396,107,5,brute_force
10.50.160.153,105.42.167.120,62702,80,tcp,0.4327114299292769,6930,7869,22,benign
10.166.209.151,211.248.125.52,21298,8443,tcp,0.3889544979586894,258,269,3,c2_beacon
172.22.14.149,107.197.173.169,23425,445,tcp,0.8831228397486617,707,712,9,brute_force
192.168.24.13,195.238.231.100,22389,8080,tcp,0.7316970760732705,274,649,4,c2_beacon
172.27.152.13,116.113.31.207,62545,22,tcp,0.8573504545397473,367,598,4,brute_force
192.168.115.216,94.20.180.70,34949,80,tcp,2.4008433273111707,3385,14145,23,benign
172.26.53.97,35.124.183.235,9652,14132,tcp,0.09004457034451935,135,313,1,port_scan
10.88.162.96,59.90.244.164,25264,22,tcp,0.05228307267063437,970,690,7,brute_force
172.20.94.61,35.103.126.218,42101,22,tcp,1.5517748828920903,669,572,2,brute_force
172.26.53.97,35.124.183.235,48518,14144,tcp,0.24087484276170648,229,77,5,port_scan
172.20.134.20,175.108.255.78,49674,53,udp,1.011000864198497,4507,2910,12,benign
10.223.28.194,152.236.51.189,20327,522,tcp,0.3267193024450935,140,269,4,port_scan
172.23.142.203,131.200.135.68,35582,22,tcp,1.0197518274732618,935,219,10,brute_force
10.209.127.223,202.9.128.9,17620,22,tcp,1.3845109218595106,280,444,3,brute_force
172.28.44.247,105.139.116.210,5220,8080,tcp,0.708873569585508,256,303,7,c2_beacon
10.5.204.213,200.150.155.103,56940,443,udp,4.729922220102447,7414,11461,28,benign
172.20.222.35,51.192.45.221,17835,22,tcp,0.7807535816395671,886,570,5,brute_force
192.168.164.126,121.11.149.166,33863,443,tcp,0.432186101944438,179,369,4,c2_beacon
192.168.54.103,139.186.185.162,51277,80,tcp,3.6601996451293717,4240,4517,13,benign
192.168.89.199,176.234.208.118,7853,8443,tcp,0.4992395477968761,379,527,8,c2_beacon
10.5.243.190,71.41.106.0,9067,123,tcp,3.2949776422972126,7899,16971,36,benign
172.25.171.149,190.30.16.105,1766,10414,tcp,0.33557531687232955,68,146,1,port_scan
192.168.160.248,25.113.175.213,33676,22,tcp,1.4694622544259122,985,90,5,brute_force
192.168.223.64,57.187.246.244,54557,80,tcp,2.5368841025064417,9690,11440,33,benign
172.28.159.183,101.28.60.20,58246,80,tcp,2.553864462574806,8897,14675,35,benign
192.168.148.230,59.51.46.72,45776,8443,tcp,0.4234667513336454,240,694,2,c2_beacon
10.113.97.174,28.116.41.236,7661,22,tcp,1.064534690979438,625,734,5,brute_force
192.168.133.227,215.236.18.186,5828,443,tcp,0.20062172993718524,287,174,8,c2_beacon
172.23.138.87,74.240.196.123,30707,80,tcp,4.410135869811401,6389,6179,19,benign
10.132.120.194,25.42.57.251,52033,443,tcp,0.7250495120949846,201,437,2,c2_beacon
10.112.158.57,187.114.210.211,34007,3389,tcp,0.42147182989898546,880,398,4,brute_force
172.27.118.75,207.187.63.154,27115,53,udp,4.03273571724876,3223,10700,19,benign
172.19.205.54,186.9.84.228,5509,38799,tcp,0.027558228500274395,229,173,3,port_scan
192.168.27.140,79.222.167.141,8007,3389,tcp,1.2079298166762948,837,296,9,brute_force
10.155.97.20,195.199.32.154,11524,8443,tcp,0.6278303751292583,237,680,8,c2_beacon
172.21.109.141,123.239.56.139,12179,443,tcp,0.5225424547423786,172,494,6,c2_beacon
172.22.18.119,200.35.129.102,25719,53,tcp,2.46269886254545,6434,10479,25,benign
192.168.249.83,162.174.234.104,6247,443,tcp,0.46384468687404895,295,574,3,c2_beacon
192.168.116.36,13.60.4.133,41588,53,udp,2.958324441014045,5790,16889,32,benign
10.131.134.227,153.182.106.27,6641,30294,tcp,0.33842912449140833,59,98,3,port_scan
172.28.155.189,155.220.21.201,24824,36507,tcp,0.34064128239610353,183,58,2,port_scan
10.141.219.68,42.83.210.97,38298,3389,tcp,0.8585741020406474,750,246,6,brute_force
10.163.189.61,183.121.163.15,54969,443,udp,2.519072354222092,1011,8176,12,benign
192.168.75.196,167.114.159.88,49011,123,udp,2.8188711266512967,5074,6124,17,benign
192.168.249.83,162.174.234.104,17572,443,tcp,0.39526033920203946,85,298,6,c2_beacon
192.168.179.7,222.87.126.128,28367,25899,tcp,0.002409416334996306,91,175,1,port_scan
172.23.185.139,216.35.66.195,13537,22,tcp,1.232095486694582,603,505,2,brute_force
172.20.244.49,214.148.75.170,16471,3389,tcp,1.024536561815958,889,710,9,brute_force
172.19.202.167,63.62.198.250,9453,123,tcp,3.5525171718689235,8066,13132,32,benign
172.25.109.25,7.44.50.35,27177,443,udp,3.4388490776496496,2799,14121,22,benign
172.31.68.167,159.26.22.245,27400,443,tcp,2.9189931255607373,476,6754,8,benign
10.170.1.240,103.53.227.48,46785,445,tcp,1.4009191129261525,757,685,3,brute_force
172.18.50.115,102.215.114.246,36274,33975,tcp,0.3609434472225149,233,211,3,port_scan
10.235.127.215,137.125.208.25,15635,80,udp,3.231610899096636,11602,9263,34,benign
172.26.207.128,163.165.71.200,25665,80,tcp,2.9387482109044933,6750,1571,14,benign
10.166.60.168,128.104.187.240,36716,8080,tcp,0.7157416127123886,232,225,4,c2_beacon
192.168.175.14,139.171.53.116,15815,8443,tcp,0.3024471386188517,280,466,8,c2_beacon
192.168.63.176,158.199.130.197,40286,445,tcp,0.5763046770338461,660,74,5,brute_force
