pid,ppid,name,path,user,company,signed,num_modules,num_unsigned_modules,num_rwx_regions,avg_entropy,has_network_connection,num_connections,listening_ports,high_entropy_strings,cpu_usage,memory_usage_mb,label
1656,303,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,29,10,1,6.31,True,59,0,13,6.06,42.9,infostealer_like
1668,478,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,5,4,3,6.66,True,33,1,26,5.06,73.1,infostealer_like
1747,368,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,7,8,6,6.57,False,0,0,32,12.99,79.3,injected_loader
1141,734,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,61,0,0,6.26,False,0,1,0,2.98,123.4,benign
1415,390,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,53,1,1,5.57,True,4,2,0,4.64,44.6,benign
1403,680,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,73,2,1,5.83,True,4,0,0,5.49,160.6,benign
1737,833,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,15,9,6,7.29,True,14,1,70,36.94,269.9,ransomware_like
1722,736,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,20,13,6,7.56,False,0,1,64,45.12,264.7,ransomware_like
1145,218,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,11,2,1,5.35,False,0,2,2,5.66,73.4,benign
1300,285,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,13,0,0,5.16,False,0,1,2,4.44,175.9,benign
1254,249,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,52,1,0,5.34,False,0,2,1,9.38,87.1,benign
1101,438,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,13,3,0,5.34,True,4,0,1,3.08,44.8,benign
1058,982,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,39,0,0,5.18,True,9,2,2,4.97,105.7,benign
1024,360,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,23,0,0,4.72,True,6,2,1,1.41,77.1,benign
1776,671,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,8,3,6,6.3,True,10,1,28,9.52,69.7,injected_loader
1600,440,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,13,3,4,6.62,True,53,1,18,6.29,48.6,infostealer_like
1164,485,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,43,2,0,5.16,False,0,1,1,4.56,74.0,benign
1536,696,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,33,0,0,5.8,True,4,2,2,5.44,138.5,benign
1004,853,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,15,0,1,5.28,False,0,2,0,6.37,187.9,benign
1777,592,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,19,9,3,6.81,True,15,0,33,10.21,96.6,injected_loader
1743,961,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,14,14,5,7.62,False,0,0,99,45.69,270.7,ransomware_like
1757,646,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,15,5,3,7.41,True,13,0,57,6.85,68.0,injected_loader
1765,781,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,6,4,4,6.53,True,15,0,53,8.56,142.4,injected_loader
1288,258,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,51,0,1,5.02,True,6,0,3,4.17,141.3,benign
1693,685,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,11,5,8,7.63,True,10,1,100,34.01,225.8,ransomware_like
1513,914,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,70,2,1,5.8,True,0,2,2,3.95,71.1,benign
1154,705,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,48,0,0,5.23,True,6,1,1,5.33,121.7,benign
1685,921,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,24,10,5,7.51,False,0,1,32,64.32,270.8,ransomware_like
1597,928,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,15,1,1,5.37,False,0,0,1,1.56,99.6,benign
1279,291,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,56,1,1,5.92,False,0,2,1,5.09,187.6,benign
1751,709,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,8,2,5,6.8,True,10,0,51,26.09,87.3,injected_loader
1336,598,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,69,1,0,5.19,False,0,2,0,3.8,152.9,benign
1113,528,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,38,0,0,5.34,True,1,2,0,4.02,162.8,benign
1504,578,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,51,2,0,5.22,True,9,2,3,0.81,129.9,benign
1008,225,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,72,2,1,6.01,True,2,0,1,4.24,125.9,benign
1272,909,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,29,3,1,5.78,True,6,2,0,1.42,115.1,benign
1484,935,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,29,0,0,4.86,False,0,1,0,2.92,99.8,benign
1480,389,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,20,1,0,4.9,False,0,1,3,3.55,154.4,benign
1125,632,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,55,1,0,5.27,False,0,1,0,3.81,75.0,benign
1421,851,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,29,3,1,5.65,True,7,1,2,5.94,219.8,benign
1216,705,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,25,2,1,6.13,True,8,1,1,2.98,83.7,benign
1146,922,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,43,1,0,5.25,True,0,0,3,2.35,91.4,benign
1079,437,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,52,3,1,4.96,True,3,1,2,3.31,182.4,benign
1298,651,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,64,0,0,5.17,True,0,1,2,1.79,162.5,benign
1568,522,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,33,1,1,5.03,True,3,2,2,1.7,56.0,benign
1322,213,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,67,0,0,5.49,True,3,0,1,3.7,82.4,benign
1372,467,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,42,1,0,5.56,False,0,1,0,6.73,145.5,benign
1185,389,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,50,1,1,5.59,False,0,1,2,4.93,89.8,benign
1789,914,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,11,3,4,6.67,True,4,0,15,10.89,88.9,injected_loader
1118,385,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,45,1,1,5.63,True,2,1,1,4.54,79.5,benign
1625,601,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,29,9,2,7.06,True,52,0,10,14.89,70.7,infostealer_like
1382,988,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,47,2,0,4.92,False,0,0,1,3.95,161.3,benign
1419,726,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,44,1,0,5.69,True,2,2,2,4.39,140.2,benign
1483,530,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,19,1,0,5.68,True,2,1,3,0.88,146.6,benign
1745,491,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,16,5,2,6.03,True,13,1,52,25.08,115.2,injected_loader
1201,838,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,18,1,1,5.91,True,4,1,0,5.35,100.8,benign
1555,728,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,36,2,1,5.28,True,3,1,2,1.83,42.6,benign
1355,250,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,47,1,1,5.63,False,0,2,1,2.46,166.0,benign
1305,574,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,80,1,0,5.06,False,0,2,0,1.99,81.6,benign
1423,226,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,53,0,0,5.45,True,8,0,0,5.5,166.7,benign
1319,617,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,35,3,1,4.85,True,0,1,1,3.55,69.5,benign
1109,908,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,66,3,0,5.2,True,1,0,3,6.12,170.8,benign
1527,794,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,17,2,1,5.49,True,9,0,3,5.98,191.2,benign
1214,399,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,20,3,1,5.07,True,6,2,1,0.85,120.0,benign
1227,363,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,80,3,0,5.48,True,3,1,2,4.44,110.6,benign
1313,923,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,52,1,0,5.81,True,5,1,0,2.59,93.7,benign
1698,923,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,11,10,6,7.38,False,0,1,91,34.65,236.3,ransomware_like
1598,467,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,27,1,1,5.39,False,0,2,1,6.49,139.7,benign
1220,309,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,46,1,0,5.82,False,0,1,1,3.21,96.1,benign
1755,530,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,15,7,5,6.39,False,0,1,38,7.09,23.0,injected_loader
1359,430,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,32,3,1,5.45,True,3,0,0,2.16,109.4,benign
1792,765,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,4,8,4,6.86,False,0,0,52,19.32,133.6,injected_loader
1785,850,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,12,6,5,6.78,True,8,0,31,2.05,172.7,injected_loader
1014,362,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,51,0,0,5.09,True,3,2,3,5.14,145.7,benign
1428,566,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,55,1,1,5.98,False,0,1,2,3.56,157.6,benign
1579,691,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,61,2,0,5.56,False,0,0,2,1.67,138.7,benign
1477,662,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,51,0,0,5.74,False,0,0,0,2.11,80.2,benign
1088,550,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,54,0,0,5.97,True,1,2,0,3.4,181.8,benign
1327,372,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,60,1,0,5.71,False,0,0,0,4.36,77.6,benign
1329,997,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,47,3,0,5.14,False,0,1,3,2.41,64.6,benign
1274,349,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,46,0,0,5.64,False,0,1,3,4.08,173.3,benign
1331,769,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,48,2,1,5.57,False,0,1,2,0.83,186.2,benign
1592,946,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,18,0,0,5.72,True,8,1,2,3.04,97.1,benign
1297,575,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,10,3,1,4.87,True,8,2,3,3.4,110.0,benign
1439,828,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,79,0,1,5.39,False,0,2,2,2.6,104.7,benign
1509,605,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,80,3,1,5.45,True,8,0,3,6.18,140.0,benign
1417,622,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,62,2,0,5.72,True,4,2,2,0.9,169.7,benign
1085,606,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,68,2,1,5.17,True,4,2,1,6.84,99.2,benign
1794,455,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,16,8,6,5.5,True,5,0,46,7.46,19.1,injected_loader
1308,841,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,70,2,0,5.56,True,6,1,0,7.65,120.9,benign
1135,649,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,61,2,0,5.52,True,1,0,3,0.59,112.5,benign
1205,897,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,23,2,0,5.9,True,6,1,0,5.3,171.8,benign
1548,710,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,31,2,1,5.28,True,2,0,2,1.36,122.8,benign
1368,891,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,76,1,1,5.84,False,0,0,3,5.72,191.3,benign
1560,621,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,49,0,0,5.89,False,0,2,1,6.03,181.3,benign
1117,868,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,68,3,0,5.05,True,3,0,2,5.54,85.9,benign
1427,322,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,24,1,0,5.23,True,3,0,3,0.73,149.9,benign
1001,913,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,56,0,1,4.8,False,0,1,0,4.41,39.5,benign
1571,791,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,16,3,0,5.19,False,0,1,0,2.61,50.4,benign
1299,554,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,29,3,0,5.04,False,0,2,2,5.03,88.4,benign
1756,345,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,11,8,5,6.43,True,15,0,49,22.4,93.2,injected_loader
1543,327,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,80,0,1,5.87,True,4,0,2,1.34,136.0,benign
1364,678,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,11,3,0,5.75,False,0,0,2,1.25,141.0,benign
1240,591,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,47,2,0,4.84,False,0,0,3,2.65,34.7,benign
1441,605,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,41,1,0,5.72,True,1,1,2,3.62,164.2,benign
1278,718,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,76,3,1,5.75,True,8,2,2,4.93,189.3,benign
1639,799,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,20,3,3,6.63,True,24,0,26,11.13,38.5,infostealer_like
1580,695,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,38,0,0,5.43,True,5,1,3,5.6,4.1,benign
1068,217,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,39,0,1,5.77,True,7,2,0,4.96,153.6,benign
1165,885,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,23,1,1,4.82,False,0,1,0,4.78,124.6,benign
1271,866,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,62,3,1,5.5,False,0,0,3,4.95,214.4,benign
1161,233,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,65,3,1,6.35,False,0,0,2,4.43,103.1,benign
1614,740,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,16,7,1,6.95,True,44,0,34,12.08,109.9,infostealer_like
1453,535,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,21,3,0,4.99,True,5,0,1,3.09,113.3,benign
1738,537,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,13,12,8,7.62,True,12,1,72,63.46,221.7,ransomware_like
1416,816,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,79,1,0,4.74,True,9,2,0,5.2,78.6,benign
1194,783,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,58,2,0,5.49,True,10,0,3,7.69,91.1,benign
1444,586,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,56,2,1,5.49,True,8,1,0,7.47,68.8,benign
1436,695,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,53,2,1,5.47,True,4,0,3,1.94,116.2,benign
1229,464,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,32,0,1,5.74,False,0,2,0,0.7,208.5,benign
1027,569,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,58,0,0,5.39,False,0,2,1,7.11,85.7,benign
1385,718,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,71,1,1,5.44,True,2,0,1,4.03,142.8,benign
1206,488,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,38,1,0,5.27,True,2,1,0,4.59,98.7,benign
1669,355,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,9,7,3,6.23,True,57,0,40,13.8,36.3,infostealer_like
1728,595,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,21,13,8,7.53,True,7,0,45,53.34,162.8,ransomware_like
1725,388,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,7,12,6,7.45,False,0,2,100,48.93,239.7,ransomware_like
1796,624,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,14,9,6,6.92,True,13,0,29,6.32,129.8,injected_loader
1098,854,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,51,0,0,4.93,False,0,1,3,2.49,175.0,benign
1037,938,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,20,2,1,5.38,True,3,0,3,5.85,85.4,benign
1467,680,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,10,3,0,5.43,True,9,0,2,3.52,147.0,benign
1253,785,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,40,0,0,5.31,True,0,1,2,4.11,79.0,benign
1689,333,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,13,12,6,7.55,True,22,2,55,60.44,169.9,ransomware_like
1358,305,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,66,3,0,4.88,True,10,2,1,3.04,193.6,benign
1699,959,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,7,11,7,6.87,False,0,2,64,41.81,169.9,ransomware_like
1019,483,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,23,1,0,5.77,False,0,1,2,5.39,109.9,benign
1157,356,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,19,3,1,5.53,True,5,2,2,2.1,188.9,benign
1328,931,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,55,0,0,5.46,False,0,2,2,0.06,79.1,benign
1700,652,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,10,14,6,7.72,True,8,0,95,32.64,169.0,ransomware_like
1570,953,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,69,0,1,5.93,True,6,2,0,4.24,94.4,benign
1208,906,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,18,0,0,4.75,False,0,0,3,9.35,97.5,benign
1222,852,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,36,2,0,5.03,True,9,0,1,5.64,82.5,benign
1269,427,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,36,1,1,5.42,True,5,1,1,4.29,128.0,benign
1257,456,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,50,2,0,5.74,False,0,2,3,4.95,83.8,benign
1242,946,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,65,1,0,4.75,False,0,1,0,2.92,179.8,benign
1130,234,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,15,1,1,6.13,True,0,2,3,5.67,110.0,benign
1100,771,svchost.exe,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,Microsoft,True,62,2,0,5.17,False,0,0,2,4.44,98.9,benign
1606,514,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,5,7,2,6.66,True,56,0,27,7.37,87.9,infostealer_like
1236,496,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,60,2,1,5.48,False,0,1,0,5.81,127.5,benign
1233,691,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,56,0,1,6.01,True,0,2,2,3.94,140.6,benign
1701,540,chrome.exe,C:\Users\User\AppData\Local\Temp\chrome.exe,NT AUTHORITY\USER,Unknown,False,11,11,5,8.07,True,15,1,84,58.72,255.6,ransomware_like
1262,513,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,11,1,0,5.46,True,9,0,0,2.96,150.7,benign
1556,287,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,43,2,1,5.92,True,6,0,3,4.91,139.0,benign
1150,475,Teams.exe,C:\Users\User\AppData\Local\Microsoft\Teams\current\Teams.exe,NT AUTHORITY\USER,Microsoft,True,10,0,0,5.75,True,5,1,2,6.1,136.2,benign
1620,812,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,19,6,1,6.8,True,44,1,23,17.42,54.3,infostealer_like
1675,832,update.exe,C:\Users\User\AppData\Roaming\Update\update.exe,NT AUTHORITY\USER,Unknown,False,24,6,4,6.65,True,48,0,35,12.92,85.7,infostealer_like
1682,894,svchost.exe,C:\Users\User\AppData\Roaming\svchost.exe,NT AUTHORITY\USER,Unknown,False,22,7,3,8.12,True,10,0,31,19.96,257.4,ransomware_like
1375,745,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,13,3,1,5.38,True,8,2,3,7.04,139.2,benign
1516,995,explorer.exe,C:\Windows\explorer.exe,NT AUTHORITY\USER,Microsoft,True,72,0,1,5.09,True,4,2,2,1.39,115.8,benign
1519,951,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,41,3,0,5.75,False,0,0,2,4.09,75.6,benign
1577,248,lsass.exe,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,Microsoft,True,80,2,0,5.31,True,8,1,1,3.52,106.0,benign
1190,273,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,24,0,0,5.58,True,7,2,2,2.78,134.9,benign
1706,319,payload.exe,C:\ProgramData\payload.exe,NT AUTHORITY\USER,Unknown,False,24,14,7,7.5,False,0,0,95,52.65,238.1,ransomware_like
1363,384,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,NT AUTHORITY\USER,Google LLC,True,37,0,1,5.48,True,1,2,0,4.42,122.2,benign
