src_port,dst_port,duration,bytes_sent,bytes_received,packets,label,proto_tcp,proto_udp,kb_sent,kb_received,bytes_total,rate_packets,rate_bytes,src_port_privileged,dst_port_privileged
18728,3389,0.8633739801001441,836,487,8,brute_force,True,False,0.81640625,0.4755859375,1323,8.304147885713489,1373.2984565998681,0,0
30478,123,2.675490754190153,1419,5128,8,benign,False,True,1.3857421875,5.0078125,6547,2.8823731399293675,2358.862118389696,0,1
3082,9712,0.2766301469490766,43,334,1,port_scan,True,False,0.0419921875,0.326171875,377,2.6551246842574394,1000.9820059650547,0,0
36896,3389,0.9339955397472128,687,612,3,brute_force,True,False,0.6708984375,0.59765625,1299,2.9013664804912294,1256.2916860527023,0,0
50677,22,1.322863716729628,661,235,10,brute_force,True,False,0.6455078125,0.2294921875,896,7.0280799787237775,629.7159660936505,0,1
21603,443,0.7632890406511752,99,475,4,c2_beacon,True,False,0.0966796875,0.4638671875,574,4.633442348558969,664.898977018212,0,1
64822,123,2.2161545607837203,6811,10275,25,benign,False,True,6.6513671875,10.0341796875,17086,10.793752896844982,7376.882479819735,0,1
37185,443,0.2161474049548505,259,679,3,c2_beacon,True,False,0.2529296875,0.6630859375,938,9.489244425170703,2966.9704236033735,0,1
48097,443,0.1252339137850694,384,791,7,c2_beacon,True,False,0.375,0.7724609375,1175,31.078801066698087,5216.798750481465,0,1
38271,8443,0.5353042351161306,241,782,7,c2_beacon,True,False,0.2353515625,0.763671875,1023,11.018343044290322,1610.2521334727141,0,0
58630,1605,0.2424574126923905,214,131,3,port_scan,True,False,0.208984375,0.1279296875,345,8.76021335445504,1007.4245357623296,0,0
23981,443,0.5267750567635348,128,411,2,c2_beacon,True,False,0.125,0.4013671875,539,3.190937447841907,859.957642193394,0,1
13522,80,2.05297029275151,6362,7844,21,benign,False,True,6.212890625,7.66015625,14206,9.753966448446375,6598.326065077582,0,1
9141,445,1.5644674096669144,746,410,6,brute_force,True,False,0.728515625,0.400390625,1156,3.604756671805723,694.516452101236,0,1
33943,8443,0.5328408307240868,127,760,3,c2_beacon,True,False,0.1240234375,0.7421875,887,4.740528509463345,1401.616262631329,0,0
55740,443,0.3823175328497548,135,216,3,c2_beacon,True,False,0.1318359375,0.2109375,351,6.21996878752181,727.7363481400517,0,1
26063,53,3.733984909090061,4620,13376,25,benign,False,True,4.51171875,13.0625,17996,6.520630777843457,4693.810859122834,0,1
33399,22,0.8869389569356367,968,778,7,brute_force,True,False,0.9453125,0.759765625,1746,7.0926372404372575,1769.1063745433503,0,1
50585,22,1.958878491974675,333,796,9,brute_force,True,False,0.3251953125,0.77734375,1129,4.371311874440964,548.3567895826498,0,1
29442,123,3.303699549651353,200,10731,13,benign,True,False,0.1953125,10.4794921875,10931,3.8193735405734075,3211.5055516929165,0,1
7118,123,1.5773993849463457,5114,13080,26,benign,True,False,4.994140625,12.7734375,18194,15.500184531683043,10846.552206516973,0,1
60894,445,0.9626703410489952,898,559,6,brute_force,True,False,0.876953125,0.5458984375,1457,5.646153626605606,1371.0743056607278,0,1
42456,3389,0.4300358871700582,694,755,7,brute_force,True,False,0.677734375,0.7373046875,1449,13.206652925661428,2733.7771556119155,0,0
45756,10416,0.1109633723506485,204,261,2,port_scan,True,False,0.19921875,0.2548828125,465,9.480318681461636,2204.1740934398304,0,0
29206,8080,0.4151099840822095,173,625,7,c2_beacon,True,False,0.1689453125,0.6103515625,798,13.589330854210015,1549.1837173799418,0,0
46043,80,4.074897239324628,3149,9304,17,benign,False,True,3.0751953125,9.0859375,12453,4.071956511856586,2982.8279083617686,0,1
28555,445,1.5563959261945133,836,235,9,brute_force,True,False,0.81640625,0.2294921875,1071,5.433483539576827,646.5845412096423,0,1
56566,22,0.9311872411622508,972,566,10,brute_force,True,False,0.94921875,0.552734375,1538,9.697559861901514,1491.4847067604526,0,1
36133,445,1.0280994261338583,517,330,8,brute_force,True,False,0.5048828125,0.322265625,847,7.09157350377974,750.8203447126799,0,1
1255,8080,0.2755834547972791,291,723,5,c2_beacon,True,False,0.2841796875,0.7060546875,1014,13.312620500545602,2699.799437510648,0,0
53467,443,3.900858170596618,8337,13569,32,benign,True,False,8.1416015625,13.2509765625,21906,7.998284026956167,5475.325309203181,0,1
34388,44174,0.0219367809252416,96,147,4,port_scan,True,False,0.09375,0.1435546875,243,32.80388386218237,1992.835944627579,0,0
53144,443,2.4118311972577438,1003,10703,15,benign,True,False,0.9794921875,10.4521484375,11706,5.9717388717745195,4660.3450155328355,0,1
18597,8443,0.4039363782224794,343,157,5,c2_beacon,True,False,0.3349609375,0.1533203125,500,9.92188739704873,992.1887397048729,0,0
41685,44165,0.1390117957597653,107,37,1,port_scan,True,False,0.1044921875,0.0361328125,144,4.183893923817536,602.4807250297252,0,0
45634,445,1.6874883487422971,631,751,9,brute_force,True,False,0.6162109375,0.7333984375,1382,5.034997854018199,773.1518926947945,0,1
21602,22,0.9239827838460728,881,742,6,brute_force,True,False,0.8603515625,0.724609375,1623,5.859473513279235,1584.987585342033,0,1
45441,22,0.4609765770815658,664,499,8,brute_force,True,False,0.6484375,0.4873046875,1163,14.260844974346947,2073.1703381456873,0,1
64775,443,3.455340905658413,2287,12754,19,benign,True,False,2.2333984375,12.455078125,15041,5.344072623179687,4230.536648697141,0,1
12611,80,2.239304435834528,4483,3388,12,benign,True,False,4.3779296875,3.30859375,7871,5.12972993859993,3364.675362226671,0,1
59596,445,0.9771433735484228,853,594,9,brute_force,True,False,0.8330078125,0.580078125,1447,8.355433660007014,1343.368056225572,0,1
21736,80,1.842164290567737,6388,9968,24,benign,True,False,6.23828125,9.734375,16356,12.357347993966194,8421.532657887961,0,1
53411,8080,0.4624643310452213,263,678,8,c2_beacon,True,False,0.2568359375,0.662109375,941,14.223124131504814,1672.9949759682538,0,0
45840,22,1.1650010249557492,514,396,2,brute_force,True,False,0.501953125,0.38671875,910,1.5810263869706838,719.3670060716611,0,1
34485,3389,0.8196043342323744,396,107,5,brute_force,True,False,0.38671875,0.1044921875,503,5.4371209593892065,546.9743685145542,0,0
62702,80,0.4327114299292769,6930,7869,22,benign,True,False,6.767578125,7.6845703125,14799,41.298156495198036,27780.51899874708,0,1
21298,8443,0.3889544979586894,258,269,3,c2_beacon,True,False,0.251953125,0.2626953125,527,6.135540244592377,1077.8099029667276,0,0
23425,445,0.8831228397486617,707,712,9,brute_force,True,False,0.6904296875,0.6953125,1419,9.15450199722842,1443.3598148963476,0,1
22389,8080,0.7316970760732705,274,649,4,c2_beacon,True,False,0.267578125,0.6337890625,923,4.8094433839846875,1109.7790608544667,0,0
62545,22,0.8573504545397473,367,598,4,brute_force,True,False,0.3583984375,0.583984375,965,4.1781982564817675,1007.9903293762264,0,1
34949,80,2.4008433273111707,3385,14145,23,benign,True,False,3.3056640625,13.8134765625,17530,9.196897602029667,7009.635433199133,0,1
9652,14132,0.0900445703445193,135,313,1,port_scan,True,False,0.1318359375,0.3056640625,448,5.2619235487084195,2357.341749821372,0,0
25264,22,0.0522830726706343,970,690,7,brute_force,True,False,0.947265625,0.673828125,1660,45.967026257343534,10900.751941027182,0,1
42101,22,1.5517748828920903,669,572,2,brute_force,True,False,0.6533203125,0.55859375,1241,1.2108187506146133,751.3130347563675,0,1
48518,14144,0.2408748427617064,229,77,5,port_scan,True,False,0.2236328125,0.0751953125,306,14.668140246111749,897.690183062039,0,0
49674,53,1.011000864198497,4507,2910,12,benign,False,True,4.4013671875,2.841796875,7417,10.80107170632769,6675.962403819373,0,1
20327,522,0.3267193024450935,140,269,4,port_scan,True,False,0.13671875,0.2626953125,409,9.373843594794227,958.4755075677097,0,1
35582,22,1.0197518274732618,935,219,10,brute_force,True,False,0.9130859375,0.2138671875,1154,8.930550283240137,1030.585502685912,0,1
17620,22,1.3845109218595106,280,444,3,brute_force,True,False,0.2734375,0.43359375,724,2.0208675839462167,487.70271025902025,0,1
5220,8080,0.708873569585508,256,303,7,c2_beacon,True,False,0.25,0.2958984375,559,8.654010049539655,691.0845168132382,0,0
56940,443,4.729922220102447,7414,11461,28,benign,False,True,7.240234375,11.1923828125,18875,5.797194804392958,3907.9304261756097,0,1
17835,22,0.7807535816395671,886,570,5,brute_force,True,False,0.865234375,0.556640625,1456,5.676956760927669,1653.1298087821372,0,1
33863,443,0.432186101944438,179,369,4,c2_beacon,True,False,0.1748046875,0.3603515625,548,7.516167719121708,1029.714977519674,0,1
51277,80,3.660199645129372,4240,4517,13,benign,True,False,4.140625,4.4111328125,8757,3.4572632378280876,2328.8657056661973,0,1
7853,8443,0.4992395477968761,379,527,8,c2_beacon,True,False,0.3701171875,0.5146484375,906,13.350253716418187,1511.9162333843597,0,0
9067,123,3.294977642297213,7899,16971,36,benign,True,False,7.7138671875,16.5732421875,24870,10.603898992289265,7325.526887173167,0,1
1766,10414,0.3355753168723295,68,146,1,port_scan,True,False,0.06640625,0.142578125,214,2.295814205406657,491.30423995702455,0,0
33676,22,1.4694622544259122,985,90,5,brute_force,True,False,0.9619140625,0.087890625,1075,3.185804555604895,684.9479794550524,0,1
54557,80,2.5368841025064417,9690,11440,33,benign,True,False,9.462890625,11.171875,21130,12.514770735897136,8013.24562574262,0,1
58246,80,2.553864462574806,8897,14675,35,benign,True,False,8.6884765625,14.3310546875,23572,13.188314811692624,8882.141621177672,0,1
45776,8443,0.4234667513336454,240,694,2,c2_beacon,True,False,0.234375,0.677734375,934,3.8206820106617374,1784.2584989790314,0,0
7661,22,1.064534690979438,625,734,5,brute_force,True,False,0.6103515625,0.716796875,1359,4.293560371133919,1166.9897088741993,0,1
5828,443,0.2006217299371852,287,174,8,c2_beacon,True,False,0.2802734375,0.169921875,461,26.611516079265453,1533.4886140676717,0,1
30707,80,4.410135869811401,6389,6179,19,benign,True,False,6.2392578125,6.0341796875,12568,4.2127333961658495,2786.612280158547,0,1
52033,443,0.7250495120949846,201,437,2,c2_beacon,True,False,0.1962890625,0.4267578125,638,2.424096942887166,773.286924781006,0,1
34007,3389,0.4214718298989854,880,398,4,brute_force,True,False,0.859375,0.388671875,1278,7.670596512902417,2450.755585872322,0,0
27115,53,4.03273571724876,3223,10700,19,benign,False,True,3.1474609375,10.44921875,13923,4.597438912123,3368.9548407099223,0,1
5509,38799,0.0275582285002743,229,173,3,port_scan,True,False,0.2236328125,0.1689453125,402,23.518670925988506,3151.50190408246,0,0
8007,3389,1.2079298166762948,837,296,9,brute_force,True,False,0.8173828125,0.2890625,1133,6.88110316413671,866.254431662988,0,0
11524,8443,0.6278303751292583,237,680,8,c2_beacon,True,False,0.2314453125,0.6640625,917,10.991572038442676,1259.9089449064918,0,0
12179,443,0.5225424547423786,172,494,6,c2_beacon,True,False,0.16796875,0.482421875,666,9.637896908545665,1069.8065568485688,0,1
25719,53,2.46269886254545,6434,10479,25,benign,True,False,6.283203125,10.2333984375,16913,9.755340498792851,6599.68295424334,0,1
6247,443,0.4638446868740489,295,574,3,c2_beacon,True,False,0.2880859375,0.560546875,869,5.3206141156210585,1541.2045554915665,0,1
41588,53,2.958324441014045,5790,16889,32,benign,False,True,5.654296875,16.4931640625,22679,10.463245681478384,7415.498400320258,0,1
6641,30294,0.3384291244914083,59,98,3,port_scan,True,False,0.0576171875,0.095703125,157,6.842611114122712,358.09664830575525,0,0
24824,36507,0.3406412823961035,183,58,2,port_scan,True,False,0.1787109375,0.056640625,241,4.538839368668481,546.930143924552,0,0
38298,3389,0.8585741020406474,750,246,6,brute_force,True,False,0.732421875,0.240234375,996,6.259296998768256,1039.0433017955304,0,0
54969,443,2.519072354222092,1011,8176,12,benign,False,True,0.9873046875,7.984375,9187,4.5817749099811325,3507.730508166389,0,1
49011,123,2.8188711266512967,5074,6124,17,benign,False,True,4.955078125,5.98046875,11198,5.824169434812771,3836.4146665313774,0,1
17572,443,0.3952603392020394,85,298,6,c2_beacon,True,False,0.0830078125,0.291015625,383,12.11484046888787,773.3306499306757,0,1
28367,25899,0.0024094163349963,91,175,1,port_scan,True,False,0.0888671875,0.1708984375,266,9.76472707088626,2597.417400855745,0,0
13537,22,1.232095486694582,603,505,2,brute_force,True,False,0.5888671875,0.4931640625,1108,1.5013938715179753,831.7722048209583,0,1
16471,3389,1.024536561815958,889,710,9,brute_force,True,False,0.8681640625,0.693359375,1599,8.003296918569147,1421.9190858657848,0,0
9453,123,3.5525171718689235,8066,13132,32,benign,True,False,7.876953125,12.82421875,21198,8.761081329461952,5803.668813185453,0,1
27177,443,3.4388490776496496,2799,14121,22,benign,False,True,2.7333984375,13.7900390625,16920,6.216710438132458,4781.215482418236,0,1
27400,443,2.9189931255607373,476,6754,8,benign,True,False,0.46484375,6.595703125,7230,2.649890101526517,2394.83817925459,0,1
46785,445,1.4009191129261525,757,685,3,brute_force,True,False,0.7392578125,0.6689453125,1442,1.9987752665440301,960.7446447854973,0,1
36274,33975,0.3609434472225149,233,211,3,port_scan,True,False,0.2275390625,0.2060546875,444,6.508390602094374,963.2418091099673,0,0
15635,80,3.231610899096636,11602,9263,34,benign,False,True,11.330078125,9.0458984375,20865,10.205273373676102,6262.736145345643,0,1
25665,80,2.9387482109044933,6750,1571,14,benign,True,False,6.591796875,1.5341796875,8321,4.607160260847296,2738.298609322168,0,1
36716,8080,0.7157416127123886,232,225,4,c2_beacon,True,False,0.2265625,0.2197265625,457,4.903513487193287,560.226415911833,0,0
15815,8443,0.3024471386188517,280,466,8,c2_beacon,True,False,0.2734375,0.455078125,746,19.878387078250825,1853.6595950468893,0,0
40286,445,0.5763046770338461,660,74,5,brute_force,True,False,0.64453125,0.072265625,734,7.393117584117745,1085.309661348485,0,1
40965,25236,0.1526795020339508,114,238,4,port_scan,True,False,0.111328125,0.232421875,352,15.830330390086596,1393.0690743276205,0,0
48446,33498,0.2918448838127799,222,318,2,port_scan,True,False,0.216796875,0.310546875,540,5.104060516343458,1378.0963394127339,0,0
17328,17425,0.3094583060864879,95,6,2,port_scan,True,False,0.0927734375,0.005859375,101,4.884502207600961,246.6673614838485,0,0
18470,8080,0.1679309711512113,336,183,6,c2_beacon,True,False,0.328125,0.1787109375,519,22.393827687109003,1937.0660949349287,0,0
25109,80,0.8763912073180622,3802,10186,19,benign,False,True,3.712890625,9.947265625,13988,19.45941325320712,14326.224872940064,0,1
57195,22,1.0072168131444896,571,535,9,brute_force,True,False,0.5576171875,0.5224609375,1106,8.1284892833591,998.9010163772406,0,1
45304,3389,1.0082891407463883,519,431,9,brute_force,True,False,0.5068359375,0.4208984375,950,8.120624545629726,857.1770353720267,0,0
51892,53,4.618386149840839,3491,4968,12,benign,True,False,3.4091796875,4.8515625,8459,2.543242460222291,1792.7739975850302,0,1
37815,3389,0.1968190745622654,859,300,7,brute_force,True,False,0.8388671875,0.29296875,1159,23.58339001738101,3904.7355757349414,0,0
1712,22,0.5453547924474187,853,462,9,brute_force,True,False,0.8330078125,0.451171875,1315,13.945817254829311,2037.638854455616,0,1
15368,53,5.218735221273981,2106,14163,21,benign,True,False,2.056640625,13.8310546875,16269,3.948307093010344,3058.8099093421565,0,1
15641,123,3.599193456830185,5228,10203,22,benign,True,False,5.10546875,9.9638671875,15431,5.947242353432269,4171.44985253697,0,1
14068,3389,0.8670582526197969,573,611,6,brute_force,True,False,0.5595703125,0.5966796875,1184,6.20438322484274,1224.331623035634,0,0
19270,3389,0.8215678280430001,687,591,9,brute_force,True,False,0.6708984375,0.5771484375,1278,9.765965918224374,1386.7671603878612,0,0
37102,3389,1.3022498319728562,324,561,7,brute_force,True,False,0.31640625,0.5478515625,885,4.991977777705665,631.1286190385018,0,0
53627,43704,0.1245848675003041,166,3,1,port_scan,True,False,0.162109375,0.0029296875,169,4.452659750099351,752.4994977667903,0,0
15764,445,1.4366040077211362,612,235,10,brute_force,True,False,0.59765625,0.2294921875,847,6.507857554550128,551.2155348703958,0,1
64116,445,2.05851018103911,894,114,3,brute_force,True,False,0.873046875,0.111328125,1008,1.389847509802245,466.9887632935543,0,1
33382,123,4.029281486621949,3000,8240,16,benign,True,False,2.9296875,8.046875,11240,3.874766118957213,2722.0231985674423,0,1
61800,8443,0.5609138884421381,237,794,6,c2_beacon,True,False,0.2314453125,0.775390625,1031,9.07833850207445,1559.961165939793,0,0
36756,22,1.8389214683955108,247,235,8,brute_force,True,False,0.2412109375,0.2294921875,482,4.126005168543587,248.59181140475113,0,1
59557,17580,0.2240655425725742,110,397,1,port_scan,True,False,0.107421875,0.3876953125,507,3.0857955216761463,1564.498329489806,0,0
53220,3389,1.0732455837036112,728,209,9,brute_force,True,False,0.7109375,0.2041015625,937,7.671028235699378,798.6392729833685,0,0
26243,443,0.5314693723168331,179,400,3,c2_beacon,True,False,0.1748046875,0.390625,579,4.750824238700815,916.9090780692572,0,1
48094,22,0.8700561177939645,485,747,10,brute_force,True,False,0.4736328125,0.7294921875,1232,10.308681958257548,1270.0296172573298,0,1
50307,22,1.2373960179380086,382,173,3,brute_force,True,False,0.373046875,0.1689453125,555,2.243165045926626,414.98553349642583,0,1
45951,6461,0.1531742193971343,48,310,5,port_scan,True,False,0.046875,0.302734375,358,19.749246238049604,1414.0460306443517,0,0
22538,11577,0.1639539859369663,139,290,2,port_scan,True,False,0.1357421875,0.283203125,429,7.577078227860561,1625.2832798760903,0,0
25009,22,1.0819356899584844,991,398,9,brute_force,True,False,0.9677734375,0.388671875,1389,7.6146274932404525,1175.1908431234433,0,1
8466,80,4.0643901541630285,5752,1497,12,benign,False,True,5.6171875,1.4619140625,7249,2.8815743856285714,1740.7110601184595,0,1
7322,443,2.8299958012854223,4692,10695,22,benign,False,True,4.58203125,10.4443359375,15387,7.508543183013556,5251.543361683163,0,1
65041,22,0.7445730701155542,964,217,6,brute_force,True,False,0.94140625,0.2119140625,1181,7.104181049934593,1398.3396366621257,0,1
63256,57232,0.1580114654243889,199,336,4,port_scan,True,False,0.1943359375,0.328125,535,15.503187013106643,2073.5512630030134,0,0
55252,3389,0.8963455271505999,485,777,10,brute_force,True,False,0.4736328125,0.7587890625,1262,10.036678770063347,1266.6288607819945,0,0
13225,123,2.104796707014458,6700,8425,23,benign,False,True,6.54296875,8.2275390625,15125,10.431800776382952,6860.042901860528,0,1
60399,54392,0.1077789276075374,70,88,5,port_scan,True,False,0.068359375,0.0859375,158,24.064037954051983,760.4235993480427,0,0
23787,123,4.728533316185404,1379,16012,22,benign,True,False,1.3466796875,15.63671875,17391,4.556248980669818,3601.714819219491,0,1
40663,443,2.4152998550481146,2901,13875,22,benign,False,True,2.8330078125,13.5498046875,16776,8.746472097887974,6669.58254155312,0,1
61149,8443,0.772965730291415,300,348,6,c2_beacon,True,False,0.29296875,0.33984375,648,6.873122038819404,742.2971801924956,0,0
56466,3389,1.2497094836151443,905,273,4,brute_force,True,False,0.8837890625,0.2666015625,1178,2.963600721902135,872.7804126001788,0,0
31440,80,5.221312142308234,202,13439,16,benign,False,True,0.197265625,13.1240234375,13641,3.006777195569598,2563.4654827978056,0,1
12627,123,3.191916144525225,10300,11016,33,benign,False,True,10.05859375,10.7578125,21316,10.024556687108264,6475.256070981811,0,1
22104,8443,0.7836125343261873,139,252,8,c2_beacon,True,False,0.1357421875,0.24609375,391,9.053742097604497,442.5016450204198,0,0
13215,39338,0.1627943001588656,120,7,2,port_scan,True,False,0.1171875,0.0068359375,127,7.610515139753605,483.2677113743539,0,0
65466,3389,0.9077030815872644,465,406,2,brute_force,True,False,0.4541015625,0.396484375,871,1.9847116045827087,864.3419037957697,0,0
5455,445,0.3982077710410687,364,549,7,brute_force,True,False,0.35546875,0.5361328125,913,14.050362934670021,1832.5687656219613,0,1
3168,22,1.5501448015698789,901,243,2,brute_force,True,False,0.8798828125,0.2373046875,1144,1.2120148474832533,693.2724927604208,0,1
15542,3389,1.1419538529339388,552,366,2,brute_force,True,False,0.5390625,0.357421875,918,1.6103657919940304,739.15789852526,0,0
33387,445,1.0649575125871018,999,691,9,brute_force,True,False,0.9755859375,0.6748046875,1690,7.725603640267598,1450.69668356136,0,1
2030,443,3.895482024619137,2690,13741,22,benign,True,False,2.626953125,13.4189453125,16431,5.506219240742828,4112.394924756609,0,1
2644,3389,0.7268046909718515,598,303,8,brute_force,True,False,0.583984375,0.2958984375,901,9.675803835361112,1089.7374069575453,0,0
39299,443,3.1645551754483368,6483,3589,16,benign,True,False,6.3310546875,3.5048828125,10072,4.901127149061784,3085.259540334393,0,1
29976,42366,0.137452966498914,181,310,3,port_scan,True,False,0.1767578125,0.302734375,491,12.634080947620928,2067.7779150939587,0,0
10327,3389,0.9031237684584076,564,118,5,brute_force,True,False,0.55078125,0.115234375,682,4.9844297954219146,679.8762240955491,0,0
41923,445,1.342999228209291,899,420,7,brute_force,True,False,0.8779296875,0.41015625,1319,4.85100744557344,914.0684029587669,0,1
46490,443,0.33942269888017,232,618,4,c2_beacon,True,False,0.2265625,0.603515625,850,9.102852470283503,1934.3561499352445,0,1
7619,80,2.7099400115818018,5114,11155,23,benign,False,True,4.994140625,10.8935546875,16269,8.18522812060055,5789.803317132624,0,1
36892,443,0.5480932834886889,214,438,4,c2_beacon,True,False,0.208984375,0.427734375,652,6.171951016785706,1006.0280157360701,0,1
48447,445,0.8978786763952427,396,285,10,brute_force,True,False,0.38671875,0.2783203125,681,10.021258331848722,682.447692398898,0,1
46957,8080,0.6764966260321081,209,566,5,c2_beacon,True,False,0.2041015625,0.552734375,775,6.439178011049401,998.0725917126571,0,0
56881,53,5.761059873667673,5825,12834,27,benign,True,False,5.6884765625,12.533203125,18659,4.606675342339443,3183.553896767099,0,1
59181,445,0.1233626149612182,934,714,2,brute_force,True,False,0.912109375,0.697265625,1648,8.954049899296058,7378.137117019952,0,1
15394,445,0.9582196234001632,866,527,5,brute_force,True,False,0.845703125,0.5146484375,1393,4.724917105519656,1316.361905597776,0,1
26284,8443,0.4020498984102056,339,624,7,c2_beacon,True,False,0.3310546875,0.609375,963,13.942837200378376,1918.136031994911,0,0
7808,19621,0.1805400553490532,294,371,3,port_scan,True,False,0.287109375,0.3623046875,665,10.693660113053529,2370.4279917268655,0,0
5088,3389,0.719251150730263,949,311,3,brute_force,True,False,0.9267578125,0.3037109375,1260,3.661880727693655,1537.9899056313352,0,0
11480,15371,0.1071376080239542,254,210,3,port_scan,True,False,0.248046875,0.205078125,464,14.483125631406676,2240.0567643242325,0,0
7314,53,2.272905444367121,7407,14354,31,benign,False,True,7.2333984375,14.017578125,21761,13.064153092820783,9170.614046866873,0,1
17562,123,3.329955987652953,6672,13401,29,benign,True,False,6.515625,13.0869140625,20073,8.45491898566433,5852.261682732416,0,1
9906,80,4.14714596141107,6615,14662,31,benign,True,False,6.4599609375,14.318359375,21277,7.299019219414954,5009.717159080386,0,1
39882,443,3.0567076387102112,4361,13691,25,benign,True,False,4.2587890625,13.3701171875,18052,7.9196437748712984,5718.616376959067,0,1
43719,3389,1.07397768208135,372,447,9,brute_force,True,False,0.36328125,0.4365234375,819,7.66624454397111,697.628253501371,0,0
24014,15820,0.2706421632783733,188,30,4,port_scan,True,False,0.18359375,0.029296875,218,10.792080330579587,588.1683780165874,0,0
18892,445,0.1937393017018456,466,588,9,brute_force,True,False,0.455078125,0.57421875,1054,30.639413751773933,3588.215788263303,0,1
21890,8443,0.5814057258070321,271,197,2,c2_beacon,True,False,0.2646484375,0.1923828125,468,2.935108884844302,686.8154790535666,0,0
12420,443,1.8040779628683077,9635,15357,38,benign,False,True,9.4091796875,14.9970703125,24992,19.957166009503467,13125.512971302913,0,1
58003,8443,0.3389146145318504,109,639,3,c2_beacon,True,False,0.1064453125,0.6240234375,748,6.835042399305437,1704.203904893489,0,0
57884,443,3.430036045778284,6344,1354,13,benign,True,False,6.1953125,1.322265625,7698,3.682681941887601,2180.714276050058,0,1
52678,22,1.182772211174865,472,272,2,brute_force,True,False,0.4609375,0.265625,744,1.5591232664513681,579.993855119909,0,1
60340,22,1.5410687974980368,790,672,5,brute_force,True,False,0.771484375,0.65625,1462,3.046794873940062,890.882821140074,0,1
47047,24303,0.0358610266878096,201,261,1,port_scan,True,False,0.1962890625,0.2548828125,462,7.360462557800815,3400.533701703977,0,0
57734,17414,0.2068296450601544,160,46,4,port_scan,True,False,0.15625,0.044921875,206,13.036549969660832,671.3823234375328,0,0
30133,53,2.3015900657839974,200,11389,14,benign,True,False,0.1953125,11.1220703125,11589,5.829471148911382,4825.552938909572,0,1
35402,445,1.0152514959594077,539,516,3,brute_force,True,False,0.5263671875,0.50390625,1055,2.6899762169063184,945.9749696120554,0,1
34901,443,0.6708850742712857,302,154,4,c2_beacon,True,False,0.294921875,0.150390625,456,5.188840896655292,591.5278622187034,0,1
18832,443,0.7271358183629552,237,289,8,c2_beacon,True,False,0.2314453125,0.2822265625,526,9.671930319537346,635.9294185095804,0,1
60342,8080,0.3716593346919673,262,193,3,c2_beacon,True,False,0.255859375,0.1884765625,455,6.360522901469233,964.6793067228336,0,0
2997,443,3.9567270302860496,4484,15395,27,benign,False,True,4.37890625,15.0341796875,19879,6.655611727983621,4900.255760762459,0,1
35017,46627,0.2276708169210187,262,187,1,port_scan,True,False,0.255859375,0.1826171875,449,3.0518433389844373,1370.2776592040123,0,0
28724,445,1.7707940158805262,276,300,8,brute_force,True,False,0.26953125,0.29296875,576,4.2762591349399,307.8906577156728,0,1
7536,443,4.486623887935677,5393,11332,24,benign,False,True,5.2666015625,11.06640625,16725,5.232606942794647,3646.47296326002,0,1
35775,53,4.554244636229692,4476,18112,30,benign,True,False,4.37109375,17.6875,22588,6.445729080605954,4853.204282424243,0,1
59279,6457,0.198977212024345,227,326,5,port_scan,True,False,0.2216796875,0.318359375,553,16.723682604923287,1849.6392961045156,0,0
28537,443,0.4675372969171026,266,451,5,c2_beacon,True,False,0.259765625,0.4404296875,717,8.809993681755024,1263.3530939636705,0,1
44817,53,0.4835730370908555,4528,18427,32,benign,False,True,4.421875,17.9951171875,22955,54.83461017925332,39335.26489577375,0,1
40672,123,3.165348629490496,1912,10519,16,benign,False,True,1.8671875,10.2724609375,12431,4.899936213701181,3806.9441920324607,0,1
56254,445,0.7869104482178553,765,472,7,brute_force,True,False,0.7470703125,0.4609375,1237,7.892566847155422,1394.7293128473225,0,1
41841,22,1.5625595801467886,365,759,6,brute_force,True,False,0.3564453125,0.7412109375,1124,3.6088932220223082,676.0659969255124,0,1
38189,34277,0.0225565256493325,71,254,2,port_scan,True,False,0.0693359375,0.248046875,325,16.31900047266796,2651.8375768085434,0,0
45530,53,4.630313726977342,5147,6693,18,benign,False,True,5.0263671875,6.5361328125,11840,3.8052444380897237,2503.0052303879074,0,1
36626,3389,1.3830474561567248,365,146,10,brute_force,True,False,0.3564453125,0.142578125,511,6.74287256182261,344.56078790913534,0,0
64415,599,0.1287075836979618,56,141,2,port_scan,True,False,0.0546875,0.1376953125,197,8.744790914503564,861.3619050786011,0,1
51889,53,2.5696689704063203,7260,9961,26,benign,True,False,7.08984375,9.7275390625,17221,9.739035171856095,6450.6124882512995,0,1
54643,123,3.131271243011473,3585,11743,21,benign,False,True,3.5009765625,11.4677734375,15328,6.498990156093632,4743.643862504914,0,1
7402,445,1.1914142159089551,633,339,7,brute_force,True,False,0.6181640625,0.3310546875,972,5.420414235623917,752.6632338609211,0,1
3540,445,0.6666732699467859,669,627,10,brute_force,True,False,0.6533203125,0.6123046875,1296,13.043365918697141,1690.4202230631495,0,1
60026,53,1.087891289305167,5922,7814,20,benign,False,True,5.783203125,7.630859375,13736,16.836557503253175,11563.34769323428,0,1
2759,80,2.7266272968055043,2806,3301,9,benign,False,True,2.740234375,3.2236328125,6107,3.1840066110488974,2160.525374852846,0,1
13778,123,2.1212337977479168,1637,7364,12,benign,False,True,1.5986328125,7.19140625,9001,5.402402940278804,4052.2524054541263,0,1
